"","Date","Returns"
"145",2020-07-30,0.00617665423624025
"146",2020-07-31,-0.0321749010906229
"147",2020-08-03,-0.00575503726172677
"148",2020-08-04,-0.00645036495871043
"149",2020-08-05,0.00588039762478854
"150",2020-08-06,0.0178166146954233
"151",2020-08-07,-0.00374669010995277
"152",2020-08-10,0.00107668049356491
"153",2020-08-11,-0.0106034613645853
"154",2020-08-12,0.0176104833066857
"155",2020-08-13,0.00782133751010594
"156",2020-08-14,-0.00708491050225479
"157",2020-08-17,0.00677535572999588
"158",2020-08-18,0.0264074553457343
"159",2020-08-19,-0.00712783619645663
"160",2020-08-20,0.0218716981915179
"161",2020-08-21,-0.000841166723454023
"162",2020-08-24,0.00491066398049345
"163",2020-08-25,0.0125266704343128
"164",2020-08-26,0.0270886967233279
"165",2020-08-27,-0.0109837865378433
"166",2020-08-28,0.00614869616354241
"167",2020-08-31,-0.0062404773712128
"168",2020-09-01,0.0161040716166969
"169",2020-09-02,0.0398814946195083
"170",2020-09-03,-0.0513091121607072
"171",2020-09-04,-0.0314296840714228
"172",2020-09-08,-0.0375593172556998
"173",2020-09-09,0.0159065988473817
"174",2020-09-10,-0.016148097630829
"175",2020-09-11,-0.00740315111833301
"176",2020-09-14,-0.000947450407531747
"177",2020-09-15,0.0144805287988303
"178",2020-09-16,-0.0134147854278517
"179",2020-09-17,-0.0168216233783713
"180",2020-09-18,-0.0240510795515458
"181",2020-09-21,-0.0199442524053461
"182",2020-09-22,0.0236839366934616
"183",2020-09-23,-0.0348913198001917
"184",2020-09-24,0.00919998540565459
"185",2020-09-25,0.011603766945484
"186",2020-09-28,0.0134458606641088
"187",2020-09-29,0.00327899004783916
"188",2020-09-30,0.000183795165064282
"189",2020-10-01,0.0138462382367033
"190",2020-10-02,-0.0214829135365395
"191",2020-10-05,0.0187478135310402
"192",2020-10-06,-0.0221683186538195
"193",2020-10-07,0.00470197359984059
"194",2020-10-08,0.0174057606879714
"195",2020-10-09,0.019519809417524
"196",2020-10-12,0.0349733648025961
"197",2020-10-13,0.00161107759520984
"198",2020-10-14,-0.0022931738125882
"199",2020-10-15,-0.00572399510133526
"200",2020-10-16,0.0088630113713748
"201",2020-10-19,-0.0247146811908836
"202",2020-10-20,0.0137971849532779
"203",2020-10-21,0.0237401210329828
"204",2020-10-22,0.013725726101649
"205",2020-10-23,0.0157665496630539
"206",2020-10-26,-0.0312888657568617
"207",2020-10-27,0.0086455755681385
"208",2020-10-28,-0.0561783676199488
"209",2020-10-29,0.0328319128243599
"210",2020-10-30,0.033733294646586
"211",2020-11-02,0.00309204265693275
"212",2020-11-03,0.0147610872490063
"213",2020-11-04,0.058215960488738
"214",2020-11-05,0.00810829342174024
